state (Emission order)	lepOcu1_aligned	astMex1_aligned	oryLat2_aligned	gasAcu1_aligned	gadMor1_aligned	fr3_aligned	takFla1_aligned	tetNig2_aligned	xipMac1_aligned	oreNil2_aligned	neoBri1_aligned	punNye1_aligned	hapBur1_aligned	mayZeb1_aligned	danRer10_aligned	petMar2_aligned	xenTro7_aligned	latCha1_aligned	anoCar2_aligned	araMac1_aligned	amaVit1_aligned	melGal1_aligned	anaPla1_aligned	melUnd1_aligned	geoFor1_aligned	zonAlb1_aligned	ficAlb2_aligned	colLiv1_aligned	galGal4_aligned	pseHum1_aligned	falPer1_aligned	falChe1_aligned	taeGut2_aligned	allMis1_aligned	chrPic2_aligned	cheMyd1_aligned	pelSin1_aligned	apaSpi1_aligned	ornAna1_aligned	macEug2_aligned	sarHar1_aligned	monDom5_aligned	eriEur2_aligned	sorAra2_aligned	conCri1_aligned	pteVam1_aligned	pteAle1_aligned	camFer1_aligned	vicPac2_aligned	turTru2_aligned	orcOrc1_aligned	susScr3_aligned	equCab2_aligned	cerSim1_aligned	felCat8_aligned	canFam3_aligned	musFur1_aligned	lepWed1_aligned	odoRosDiv1_aligned	ailMel1_aligned	dasNov3_aligned	tupChi1_aligned	oryCun2_aligned	speTri2_aligned	ochPri3_aligned	jacJac1_aligned	rn6_aligned	mm10_aligned	micOch1_aligned	mesAur1_aligned	criGri1_aligned	eleEdw1_aligned	echTel2_aligned	chrAsi1_aligned	oryAfe1_aligned	loxAfr3_aligned	triMan1_aligned	otoGar3_aligned	hetGla2_aligned	chiLan1_aligned	cavPor3_aligned	octDeg1_aligned	eptFus1_aligned	myoDav1_aligned	myoLuc2_aligned	bosTau8_aligned	panHod1_aligned	oviAri3_aligned	capHir1_aligned	calJac3_aligned	saiBol1_aligned	chlSab2_aligned	macFas5_aligned	papAnu2_aligned	rheMac3_aligned	nomLeu3_aligned	nomLeu3_matched	panTro4_matched	panTro4_aligned	ponAbe2_aligned	gorGor3_aligned	gorGor3_matched	papAnu2_matched	chlSab2_matched	rheMac3_matched	macFas5_matched	saiBol1_matched	calJac3_matched	otoGar3_matched	tupChi1_matched	speTri2_matched	jacJac1_matched	ochPri3_matched	oryCun2_matched	hetGla2_matched	cavPor3_matched	octDeg1_matched	chiLan1_matched	chrAsi1_matched	oryAfe1_matched	triMan1_matched	loxAfr3_matched	dasNov3_matched	echTel2_matched	eleEdw1_matched	conCri1_matched	sorAra2_matched	eriEur2_matched	pteAle1_matched	eptFus1_matched	myoDav1_matched	myoLuc2_matched	vicPac2_matched	camFer1_matched	orcOrc1_matched	turTru2_matched	susScr3_matched	equCab2_matched	cerSim1_matched	pteVam1_matched	felCat8_matched	canFam3_matched	musFur1_matched	odoRosDiv1_matched	lepWed1_matched	ailMel1_matched	monDom5_matched	xenTro7_matched	danRer10_matched	allMis1_matched	taeGut2_matched	chrPic2_matched	cheMyd1_matched	latCha1_matched	anoCar2_matched	pseHum1_matched	apaSpi1_matched	astMex1_matched	ficAlb2_matched	pelSin1_matched	melGal1_matched	galGal4_matched	geoFor1_matched	zonAlb1_matched	colLiv1_matched	gasAcu1_matched	anaPla1_matched	lepOcu1_matched	melUnd1_matched	tetNig2_matched	amaVit1_matched	oryLat2_matched	xipMac1_matched	araMac1_matched	falPer1_matched	falChe1_matched	oreNil2_matched	neoBri1_matched	fr3_matched	punNye1_matched	hapBur1_matched	mayZeb1_matched	takFla1_matched	ponAbe2_matched	mesAur1_matched	micOch1_matched	rn6_matched	mm10_matched	criGri1_matched	sarHar1_matched	ornAna1_matched	oviAri3_matched	panHod1_matched	bosTau8_matched	capHir1_matched	macEug2_matched	petMar2_matched	gadMor1_matched
1	0.692469422224238	0.7066773750281272	0.705521986195829	0.7037634072164981	0.6077663408575638	0.6464902800178192	0.5572505309040623	0.5093782104096506	0.5425790999438178	0.5539803840978397	0.5181737362679898	0.5168578746023466	0.5289180389285002	0.529437726888912	0.7101572767602342	0.5794224445762876	0.8281840010873782	0.7960608857103689	0.8002295008086462	0.7926476699111398	0.8557425599944046	0.8298518655661864	0.828121879217096	0.8359058865717621	0.8944976537843587	0.895233060227827	0.8841973961805598	0.901937165286725	0.9006087856346041	0.9261513850111159	0.8842829340150214	0.8715341710298009	0.9029662745814029	0.8761230962496334	0.8764928303368482	0.8646459455549254	0.8934551547070311	0.8305052296234223	0.8537117594259465	0.6893176282124	0.909840795180948	0.8949534908413953	0.022291689520645745	0.022918451063123024	0.01899896063078125	0.07121026726805131	0.03910753161738488	0.0314518455717585	0.02591388960614949	0.11774032214504992	0.03384380943337807	0.1067678410734889	0.035863144669113986	0.04864992678635063	0.024593625128538056	0.04051580410452668	0.00946565205587074	0.10929825934644627	0.02236652161739479	0.017505273040622205	0.03480550323841145	0.06272589156994687	0.02358312044220718	0.033410477073233136	0.01021512051134423	0.020717221860963784	0.012287625213512668	0.01229863606159368	0.010082146016402884	0.008105000397348761	0.010074692658013347	0.03221336606139417	0.01773208706377932	0.19565724947606375	0.165107112396343	0.04136967189716304	0.03715795403246569	0.11096307470959352	0.03489654147063896	0.035668369986445944	0.023827832610663287	0.028985253780510863	0.003744935875170641	0.002990047821716056	0.0016737832553406305	0.03906358476296049	0.02325480252774632	0.03012448525073399	0.0262312652261032	0.4491477887986594	0.4010302926027022	0.6617689457231852	0.689059227269956	0.6626584189872285	0.6390395541923477	0.760974492998044	0.9343072356505003	0.9755707008096025	0.8168981518207454	0.737266711551886	0.7737288089734645	0.9638368878678455	0.9209674390111957	0.9238672276970492	0.9272094475963437	0.9170956118551735	0.8640659359035553	0.8580106780756928	0.7225676750658816	0.7499280939921971	0.7137088823262855	0.6848308204887941	0.6905841989177132	0.8202267382315069	0.7237762571944759	0.6748743118027146	0.668893240690312	0.70102678519246	0.7669945544151548	0.7383659553643221	0.6846242890831084	0.7670895787678415	0.7507913647236675	0.8397867931141182	0.7949687418657234	0.7656069639833446	0.6709019412569088	0.7503404685465376	0.757907830566116	0.7255941034096097	0.6996493401840794	0.7519532251632863	0.7527264775147093	0.7389024500184567	0.7071800911770968	0.7754144702674982	0.7927326451145562	0.7440463069983744	0.8092403922173885	0.7712214536874387	0.8152419766175952	0.8008141934107501	0.6976865592479266	0.7560430360353325	0.7883765328141763	0.7648672462550455	0.7125430310684332	0.678752824471129	0.6373662698349597	0.6734299517871735	0.6730181906485969	0.6761517175847725	0.6785721211904315	0.6694254342949439	0.6622480304418503	0.6630726486979136	0.6634022175535047	0.6256787010593726	0.6642140768749668	0.6687459272946681	0.660013285141015	0.6590093650408095	0.6595573435377021	0.6574713011483172	0.6586139652900337	0.6274770178497593	0.6628578264613698	0.6383951026374509	0.6650490087711204	0.6349629212777652	0.6534115968329246	0.6280247290690593	0.6420498601016541	0.6589180071978028	0.6605338724806028	0.6620253712815318	0.6421664394850218	0.6527926947979942	0.6309566889905226	0.6523796908527707	0.6504235881594861	0.6566246303175596	0.6404836673388751	0.9522763853362584	0.6727810239421934	0.6402349842915384	0.6307673881413166	0.6670809713087795	0.6346177507257339	0.7078454610723867	0.707934096624599	0.6935229118022396	0.7649771741478066	0.7595463922955229	0.7936004993411256	0.7496973566509746	0.6491368355119266	0.6257611873142638
2	0.09672371461785118	0.13696347668420022	0.1104402140490342	0.10350032935166598	0.0780303171332953	0.051996881124324205	0.05177189835250652	0.03896469909818155	0.048892858612680855	0.04028958975794433	0.036591282299895826	0.03946054521492084	0.03911430587612898	0.04741928393962611	0.18592607429682673	0.1674080389021312	0.347426367566765	0.14005307605105	0.1101923337306652	0.06544474342179878	0.09883137534462132	0.1039884254861305	0.09014740522447362	0.10370423041560661	0.1741050781974539	0.16998031779070708	0.21883523058838242	0.19302991797553576	0.16201379853961662	0.21801345871168534	0.18676843850133726	0.18128171944892077	0.34071241021585663	0.3531363381313539	0.24991641671176681	0.21778437393739172	0.25579879711821724	0.12024741744058658	0.3363928843775261	0.13447169495864725	0.3926025113624898	0.4766937865624794	0.006062129468573894	0.004245063693464145	0.004224750348652261	0.030827312200844857	0.015588997392085883	0.012776346718600074	0.012953358105814623	0.06356679342826918	0.030021490531194	0.06156923803848435	0.05875050035487515	0.06342890856015726	0.025519089929867927	0.014305196630111976	0.009161764638790454	0.0470097991979949	0.01837250122624604	0.006776651017166972	0.028024539439139063	0.0576507318995529	0.012698416301153426	0.06220551077344741	0.009936798748367991	0.029737016797295054	0.011911112458653356	0.01148235417706382	0.011193732456757845	0.005288342679818705	0.008232281950901813	0.008816946567854785	0.0083988480361406	0.08219949555158221	0.06169211950162554	0.02336087905549406	0.03161651519643532	0.14942666419818534	0.04245666863886418	0.03547418233055371	0.022681078736860892	0.025404807687695662	0.004887686399085166	0.005042371103662494	0.005708379863816025	0.012958419772810658	0.010942789143806508	0.008266323418104614	0.005932910708124105	0.45178173526132226	0.42136839121224723	0.6351784086981183	0.6665590461562194	0.5957058661780892	0.5367559212113169	0.7266762101298367	0.9364052764563549	0.9753790534121747	0.8014196940920341	0.753324123381893	0.7073688483277268	0.9702794416536412	0.913153092765915	0.9175024254779217	0.9196892924765563	0.9074712550693634	0.8548566470304283	0.8527342356256871	0.6879150655537323	0.6411738084010657	0.6318634948662903	0.6103400971650147	0.6266517433802021	0.6168549637702841	0.6124895501769161	0.6065734147038228	0.5998141740009926	0.6146860423502783	0.6861125454359734	0.6369451231767096	0.6560525600666165	0.6266683020551126	0.6455087283042593	0.6190621226412344	0.5909357544880235	0.6052660207274965	0.5780816511758085	0.611515618650565	0.6584647137721055	0.6370596021631016	0.6362092625116208	0.6354639345806244	0.649285163309435	0.647346591843851	0.651903574230336	0.720332655608558	0.6817073020810506	0.6718689983114321	0.6686443857036756	0.6896956169342655	0.6501242345314642	0.6127671879306772	0.6264539840462096	0.6299578000611004	0.6948680839993795	0.6256843870794624	0.5837108711129738	0.5886824100747022	0.5552558816986378	0.5057918412396629	0.5288658601071344	0.5197428436211063	0.528286620675678	0.5934392764863964	0.5258524871215586	0.5029796310789233	0.5462106404631396	0.5297210635983957	0.5037206548284981	0.5080640411477474	0.5241372158838801	0.5060238425002009	0.5209279853139963	0.509555024928752	0.5051563194578301	0.5359404654696949	0.5132191274820307	0.5383975186192805	0.5048243714038124	0.5270149322971558	0.5266426508413707	0.5277364020610221	0.5480636835575401	0.517858404100518	0.5106669879595462	0.5111164515693615	0.5479335302381505	0.5762908516249831	0.5459315261435482	0.5679880008114658	0.5679724118363939	0.5573844179366048	0.5470097744540338	0.9485946414863071	0.6051874380051447	0.6245181677450051	0.6085083954544216	0.6351847853173584	0.6223009179576771	0.585786021465592	0.6004072759822755	0.594017184439635	0.6084325282136832	0.6077837103107755	0.6185246856631629	0.6652204584355749	0.5926378697487715	0.5401730558166166
3	0.0015985573400984336	0.0016240454233205851	0.0021740151867249936	5.037685891034097E-4	9.052009336723959E-4	0.002287218752034327	9.618864782332516E-4	0.0012267622029117126	0.0019459300127565777	0.0012726384089570713	9.755752071452728E-4	7.025910016411514E-4	0.0010823052061252397	0.0010775421771767422	0.005181321483702423	5.017170691393255E-4	0.005132565103325467	0.002508059641080135	0.007252399022327302	0.002705579504584441	0.004939941184226248	0.007600156337130544	0.004201004830962624	0.005047776412148558	0.006530889072694459	0.0064832261672499005	0.007840735931153102	0.006412098365798119	0.006873085017082795	0.008848718381214815	0.006750259377342856	0.006445022044697985	0.008708278847334227	0.018667283721161533	0.012289609350534024	0.012601745490613684	0.013125813698102293	0.005725198293210122	0.012131676951088844	0.0035448884065503	0.02214157041806892	0.03146894073583532	0.018883988992283798	0.02518717593153404	0.036689370167042726	0.0639753656257232	0.07354079378264188	0.0605411028011819	0.06433029885469217	0.09239402356930455	0.07222516434198846	0.07603944500278596	0.08028399298094724	0.06483752784999414	0.07275216521866314	0.07006965028009392	0.06171055342156066	0.09529320380999269	0.09343411104239191	0.012874169909618663	0.04518427836784485	0.08069860075056261	0.058947461644992316	0.09015790741918758	0.03061150960526301	0.08064463071342891	0.10478874451461238	0.10925726343405993	0.12615564886104394	0.13182588526730063	0.14016118437641067	0.016245985003847354	0.019322339774267814	0.029036002211792616	0.03826664310440455	0.02918642715741904	0.02605619301001837	0.15160184873751423	0.04483102159568615	0.04776200230510566	0.03454718875001916	0.04001122080481165	0.07538055028134054	0.0731598873572909	0.08090743582125084	0.08705274996772616	0.08760447800206406	0.08660623028610978	0.08825339690628924	0.9259040161581845	0.9451508500646659	0.9836612547807609	0.990156407714161	0.9728036712599842	0.9649306024126515	0.9341679262226792	0.9747420156893184	0.9922881668321564	0.9559133154972314	0.970487433185592	0.9123817452123633	0.9888637184128732	0.9900630384138804	0.9850812741971096	0.990501003546234	0.9933666351903747	0.8971056482697451	0.8976009986639264	0.727135816901256	0.6712178709347886	0.6455093499300332	0.6358915716660963	0.6160835626131663	0.6348547777584014	0.6398798724012861	0.6328921725826518	0.6230436170908561	0.6505785994067246	0.6617636746300632	0.6507556876245628	0.6786050757878166	0.6792734807230898	0.6758654449104342	0.6507053248988682	0.6608135162897044	0.6179589524696145	0.6061266036343196	0.6161358256535737	0.6585429555087415	0.648898868391507	0.6459091264237155	0.6530490846738108	0.6495605163311593	0.6525928787923757	0.6548883765554885	0.6614670081259707	0.6297326382612587	0.6660209623691479	0.6687304311916012	0.665158728452227	0.6348454599747295	0.628476986561299	0.6447973656193651	0.6442289207698214	0.6498401884305604	0.7062528289213698	0.5916872809757814	0.6082864293031433	0.5937273436117853	0.5431869749045272	0.5753055632332869	0.5655466306644916	0.5688366323709302	0.6094000275894839	0.5761870729205163	0.5519995087874259	0.591104093059089	0.586079852655861	0.5594843307022531	0.5554983431689138	0.571763625913297	0.557603586150111	0.5633513761875063	0.563085147789352	0.5543879794530115	0.6289995644916981	0.6026174321957196	0.5624015675852211	0.5696134626138492	0.5968448640683541	0.575793083200165	0.5990465548373417	0.5904368599818951	0.5831927861676482	0.5740201051780262	0.5839121596713505	0.6058782491510805	0.6212033587823762	0.5943305700361754	0.5967838741681254	0.6081644595684812	0.6186810526199379	0.6675058918859395	0.9795629533352602	0.6314727518173763	0.6263014351744168	0.622031248165752	0.6256378812420423	0.6336986759881426	0.5940115908702229	0.6083160370547808	0.6435982278235408	0.6402678907378379	0.6410514600610178	0.6386366373609463	0.6602677189074172	0.6840830863750703	0.6674214706363429
4	0.0016153077616049183	0.0015215265258688064	2.2413355352816894E-4	2.5204977763431324E-4	1.8895706667172536E-4	1.3282651396612363E-4	1.2280225212929854E-5	1.6495659063897136E-4	4.614210005145519E-4	1.2739343703691984E-4	1.675765370229209E-4	4.6708801758386094E-6	3.944060215855566E-7	5.8878529295462266E-15	0.005119790215500032	4.133916118408723E-4	0.002460796723301277	0.0017098884999689364	0.0016282416244729923	7.152656124660355E-4	2.895133634422309E-4	5.931577793583645E-4	5.355425014388699E-4	7.417218279918507E-4	7.042819564855644E-4	8.315147002667798E-4	0.001500493792181708	0.0012412273185431982	4.98754590357511E-4	0.0012185765986842561	0.0020381790182088582	9.26668049809243E-5	0.004623588281515012	0.00626246652111721	0.0030650660342246374	0.0020032028855730757	0.0018221535389652114	8.156697414547872E-4	0.005316990413139005	0.0015396992185458867	0.013419944490639518	0.02759543941511622	0.005899939662447179	0.005972471901080751	0.012601858230492449	0.0011950565423774276	0.0035367242730812913	0.002958404435913054	0.0020480963314320976	0.002305350577084217	0.002394458898845917	0.010853376273903793	0.009480453957484055	0.01052021825573795	0.011845099771507774	0.0075895204087630735	0.006683612074085043	0.004695107122871299	0.002601901800861923	4.058704078547299E-4	0.045521860091181414	0.1668395127994753	0.0657242812683716	0.07820165958833677	0.04236135021385418	0.03054864980473237	0.003841707087480292	0.005609721373634663	0.01037584893588768	0.004676727095962912	0.008138467731610876	0.0035412684097802325	0.004596802645141457	0.005603808059696875	0.010908228917496826	0.007650326732755784	0.00859723492382608	0.9906858198386478	0.024894728263880117	0.020712517144965744	0.013928446755328837	0.012605525480516097	0.0025370253191851337	3.2711671015126593E-5	5.300247090722498E-5	0.0032927296429407353	3.325175000181936E-5	2.1208344526137966E-5	9.119039545282104E-6	0.9089615618878738	0.9674693469163816	0.9855986442214953	0.9832415932173089	0.9708695292439217	0.9961561095927229	0.9302251665425131	0.9767070837306162	0.9926408010171417	0.9682318986085483	0.9973283946110422	0.9967222249609937	0.9901083287976232	0.9906012604680587	0.9859459399765975	0.9909791982647502	0.9932212501090198	0.9029224727719042	0.9030171478193655	0.7315804534212254	0.6909435484459726	0.6715898239239553	0.6287806454865958	0.6365422045339876	0.6692845400763267	0.6632857933633007	0.6472728362753433	0.6350800316661099	0.6613578116685641	0.6404485100402744	0.6490073315422428	0.6676933379868751	0.6615046199893945	0.690971908363853	0.6324263952649022	0.6456026572715341	0.6536704689366637	0.5925994214330157	0.6377183596950828	0.6457055022980679	0.6702949733750592	0.7337922879600361	0.7670042434939993	0.6634899558728244	0.6333863655942239	0.6311097011061463	0.6485663191986447	0.642375040481909	0.6770286696670377	0.6666112326274066	0.651906670239966	0.6574885178143091	0.6338453848193514	0.6628177711984956	0.6604649551247695	0.681548954870445	0.6380520370599809	0.5892445553028459	0.589640139864188	0.590970284948309	0.5723843408040336	0.5873134114146449	0.5849510833577882	0.5385690742151156	0.5812861296935381	0.5864797913088211	0.553478384945527	0.5814361001302832	0.5858485425217203	0.5741020089507094	0.5499232978001221	0.6120408832539997	0.5980322812063851	0.622736211047325	0.527119661855775	0.5886195804786694	0.6655317104419815	0.6360616507705436	0.5772678442057434	0.5759315637568346	0.5249617790919793	0.4849131431012398	0.6598973754730684	0.5684297419863994	0.6259313074218728	0.5558031819740338	0.634002842524453	0.6909544389264274	0.6890646126117066	0.5468025416402166	1.0	1.0	1.0	0.9993928028943109	0.9805669389884515	0.6369901713782911	0.622245973367592	0.6024684563420505	0.6184213051639046	0.6213983500819719	0.5827667393027605	0.573856822810081	0.8663391363031495	0.754815258080609	0.6274476748109914	0.8413067767755377	0.6581796737877652	0.5831566925844804	0.6552903398398922
5	0.003161304917018505	0.0017585819846367217	0.0022608468704969176	0.0016069557570987485	0.0018269000692083582	4.4679195411006817E-4	3.0766442002803744E-4	0.001330307404088972	7.319201697565767E-4	4.3353819385790886E-4	0.0011408679577596889	4.8692950376711427E-4	7.629700374488456E-4	6.726913780952412E-4	0.014738856419469266	0.002335645440970353	0.01928514532137931	0.002507086541631915	0.001871989227576908	0.0013755910320754872	0.001254651654099505	0.001945554506675922	0.0045163317443875335	0.0026078867852258425	0.003045022744487219	0.003473814720916914	0.010756744008176639	0.005627889709478052	0.005536972918348383	0.005977751299764829	0.0037894686959840445	0.0032384309244247052	0.019826456249372924	0.02748665076951403	0.0105091238877782	0.006690846005360144	0.008556128429001017	0.0030173838922725486	0.021745578848613074	0.006780077499359987	0.039773817596533444	0.048667945297908216	0.034660926669272486	0.052044495576601256	0.0640086775420104	0.03820756452559264	0.05820020525972815	0.0198687374188376	0.01491122335216388	0.017632108221514335	0.01984557858882846	0.04375942796004651	0.12488200680262265	0.13185723684667827	0.04404763376768599	0.04174028849259976	0.01971919471333275	0.015316327210406603	0.0107441283022387	0.012963837979528414	0.45456824135543616	0.38714665996307707	0.2624935472063483	0.30195636093156003	0.16397927195683049	0.11669007222537114	0.04383147853303039	0.04149921697453375	0.050611654980881694	0.040123543799806184	0.044034072678358516	0.17046290836560699	0.24428408413185876	0.3208009348486549	0.5313769856889319	0.7310880384128209	0.7141346432920699	0.5430099401671802	0.06909886029293365	0.0314940331259461	0.02186510514790638	0.015071478637549911	0.01983333321875759	0.018463616149962017	0.019226812001842074	0.012451922125964432	0.008557198307888621	0.006434021398240429	0.012784646197385863	0.8276166811613948	0.7958040705314933	0.97240037440965	0.9533763396379623	0.9323734289927584	0.9306079902787979	0.9253968066236665	0.9734648406383354	0.9919874310657613	0.9602765606827709	0.932018473656865	0.9026465920647336	0.9899285071193218	0.9649722141705561	0.9636186036411979	0.9663757537971955	0.9664158668657477	0.8994340894533607	0.9010354761511211	0.7456324418318193	0.7136816040195612	0.6931340095767715	0.6437788417590474	0.6569378247752997	0.6916244165112648	0.6787409116082533	0.6401315725750314	0.6226052734957694	0.6427921395234947	0.6540599233408779	0.6785060898000453	0.7002615312796409	0.6952295976253166	0.6760887546162803	0.6320215970048335	0.6259733288004378	0.6570358490303809	0.6452825129855582	0.6461574770823313	0.6920658115654125	0.6721504830512592	0.6872462090027847	0.6920663739759911	0.6857910537507667	0.7032791555330709	0.714824898758537	0.672358951577941	0.6971553753347686	0.7230534291040533	0.7326353944757488	0.6962977133637523	0.6717469968471564	0.6752848828955736	0.6394044705861688	0.6435963077476237	0.6620840376329249	0.7043606385642183	0.5878431197312216	0.5873765998340837	0.5999914746913482	0.5481125883172427	0.5545808692181008	0.5657125102886684	0.5626867921643781	0.6190131049506348	0.5862017890183908	0.5609726086690207	0.586644555482944	0.6297623683706397	0.57188887551829	0.5573386338071551	0.6395392014642842	0.5744161323215959	0.5769564296278072	0.5575987031235885	0.5524529105676497	0.5858284972173585	0.5625487646820391	0.6050614605579119	0.567552196596117	0.592958069500807	0.5583251653498142	0.5786272234480959	0.572045990018367	0.5892986021892561	0.582495463262976	0.5685424012886219	0.6555737738189629	0.6103250148108202	0.6916098457554152	0.6415865864401753	0.619207295649174	0.6365874109906526	0.729240305613202	0.9789943907651493	0.6245688945109045	0.6339021730701607	0.6287515921602642	0.6295979636140081	0.6353243519607493	0.5719385799489309	0.5866148717026981	0.6343989022503786	0.6497687044700897	0.6436180686294004	0.6863041280941508	0.6172269267259101	0.5828812921926281	0.5456321742568365
6	0.0018610846840512864	0.0013774928118383714	0.0014616197289307757	5.736779911436458E-4	9.010531310335673E-4	6.873262632585838E-4	4.603640650622335E-4	5.208698203563161E-4	3.553470126801663E-4	4.1049456560163304E-4	3.21627095298279E-4	0.0026886261847821787	2.834397515514904E-4	2.535538874218939E-4	0.019321014495178486	0.0017162058898804742	0.010956152700155994	0.002043892049002987	0.0015637206290095174	0.0015725186601100746	0.0012868430509113077	0.0025838552297938445	0.002328992303293738	0.003553554811888532	0.0034182807980366403	0.0020113987065159236	0.0039026312780228115	0.0034812457340410875	0.005765050398513529	0.004726224496288127	0.00273444451101633	0.003267310207433055	0.01243184843271643	0.022036042826163595	0.006736744372781787	0.00545687219310627	0.004276829371642385	0.0014103303252646943	0.015515229180478892	0.008467954029326652	0.04045825021464856	0.06342587563361084	0.04440516594178751	0.05615336388112191	0.08729484538970382	0.02330098740336644	0.0316470107819799	0.013043616102947976	0.012631728491079042	0.016731944820801373	0.015945742230215422	0.029543253057850813	0.11111917722963638	0.10897808562615212	0.02742414083149049	0.02216500737003174	0.016046011169895142	0.010684851383148187	0.009134858829738223	0.0115979779265785	0.6004298825263272	0.4893107474272424	0.4788181267372251	0.6827225395933066	0.3208716223780325	0.2719170550862483	0.061937280736438456	0.06114601141968029	0.057173719986788524	0.051353164836180146	0.06056775760911655	0.2269863449938184	0.32337009219017504	0.3861100155644055	0.6531640398986652	0.8198504671625823	0.7976365501701876	0.6143779334782465	0.837902501416047	0.8650632244593065	0.7181843938617966	0.690475650655988	0.004604177868536538	0.005140605095013057	0.0038374055566217954	0.012016866986025715	0.004913647641103155	0.004466487662242321	0.00462111917035577	0.8400420358078842	0.8261116112320768	0.9769543545872466	0.9566612581202377	0.9433425225136666	0.9159550603346782	0.9381050627019978	0.9781000312405495	0.9932075237732847	0.9592951958163176	0.9503806405258703	0.9237009691505795	0.9912498277876743	0.9648806123989615	0.9634304694922374	0.9658604200424493	0.9659766001476026	0.9202356451570246	0.9192721098870734	0.7855879633295316	0.7651462921509878	0.7320344441429641	0.6745405897600479	0.6863900034643821	0.725714160480911	0.7330190369359407	0.6982195276310904	0.6875602960078265	0.7139879338430299	0.7038103086111588	0.7247347233446216	0.7540223258565383	0.7407518188461274	0.7246521078847299	0.6808413737032292	0.6726901172376292	0.7035769231489712	0.6810762247508402	0.6811058792884246	0.7156568337111936	0.6586086675481277	0.6978018208656344	0.6254117824798946	0.6816356339582388	0.6549864817929291	0.6881608499135596	0.6829501715241428	0.699815371995905	0.7604840380365748	0.7752189407885506	0.704161988497909	0.7104529386398636	0.6940000229081521	0.6683207378430244	0.6600069716113767	0.6745409681105206	0.7314017844772266	0.5938329703403565	0.6039467964746527	0.6012912531877959	0.558443147107675	0.5694406149568751	0.5778871041011094	0.6144743255966424	0.6504391359125438	0.6029329351661208	0.5366462220867324	0.6381316173486141	0.5809678156090501	0.5893279799207856	0.5879957591153674	0.6178115070781995	0.5486451565478456	0.5458207276517159	0.597989947562163	0.5521285009684292	0.6474544158931264	0.5725508749373501	0.6024355320490064	0.582572911918317	0.6406723660441628	0.596420076643346	0.6196397223492843	0.6650530956318018	0.590961417223254	0.5938823328996933	0.5661651758627024	0.5545921315416799	0.5197682735837004	0.5612310067333657	0.5865487556956125	0.548484103110163	0.6545082738491502	0.5542432804235938	0.9813950849676257	0.6530950843668342	0.6553017163592356	0.6515248562661135	0.6512837170079363	0.6509915313032655	0.5911612838086141	0.6107126430997116	0.6377368681026946	0.6360181932018986	0.662337583600538	0.5973203955833212	0.6393951590477769	0.6013663959230281	0.574036010622862
