state (from\to) (Emission order)	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
11	1.6313249097188573E-4	0.0013929846494101364	0.007946699684739596	0.005313103409571929	0.0027423214251733174	0.0021883419107774716	0.0019593352261985356	0.0013335320659896314	0.003972241855792189	0.011656695157412598	0.6474403010212112	0.01727742055058339	0.09529349104818974	0.0019727159443092383	0.0023916165341492674	2.407587023083868E-4	1.8593070357401275E-4	3.755414728757329E-4	0.0052387470010466924	3.161721217237246E-4	0.0	0.0	5.84424429928269E-6	6.397908134825752E-6	5.049486496429164E-4	0.0023853536919942364	6.683507008480725E-5	1.2724599077834162E-4	1.0761489659677988E-4	3.6004742250149105E-4	0.0035494884974455964	9.896975652464294E-4	3.8926581005913475E-4	2.5898786451925066E-5	3.763045774295088E-4	1.3542890086907895E-4	8.346321754918504E-5	0.0	1.1561980965425837E-4	1.2706846028352306E-4	9.780893426293744E-5	1.1280008993866106E-4	1.9192324440093635E-4	9.270123855771974E-5	1.1858706356557775E-4	6.7005137115751E-4	0.0032405932491999102	0.0024260482332509907	5.327582818943603E-4	2.608024473329295E-4	0.00348611267389943	4.5041128027242106E-4	0.0011589312065221826	7.2393050337610416E-6	4.76892854248969E-4	1.9132815065030595E-4	7.112362657080394E-4	1.825877385919296E-5	0.0	6.855404219139574E-4	0.0025247067974177614	4.1243331974056706E-4	6.914783734911052E-4	5.017642915188977E-4	1.0226245874052699E-4	1.627556974085452E-5	1.2366057758020978E-5	0.0	6.439295885085055E-6	3.0307249322371908E-5	8.213278326494552E-5	1.1676936301198677E-5	0.0	3.322305087492429E-5	3.2770964448701733E-4	0.002658102559303459	0.013006535529751855	0.1039205382871864	2.150686680481914E-4	0.0	3.63069659894204E-5	0.0016302338827948433	9.869194109935923E-5	0.0014033541829404472	0.0014965687862488922	0.0013918840498454116	0.001459952740419395	7.690810363445614E-4	0.007197500880671231	5.867633022919045E-5	1.4246173977088689E-4	2.2276306340470624E-4	0.024305594581586026	5.305440026744667E-4	7.433857930049347E-4	1.303450899842352E-4	5.235097655825951E-5	8.965152290089374E-5	0.0	0.0
12	1.3727164379357352E-5	1.397500700433693E-4	0.009696171968102504	0.002965247815515152	0.0013615484163948869	0.0037157380929476952	6.700498101425268E-4	5.91519798994782E-4	0.0029050633225872454	1.3602413848128633E-4	0.007907117508559153	0.6804754878222928	0.09968409441493126	6.592191607628401E-4	0.0033409842785562397	1.8607755521531485E-4	3.4728464067042313E-4	3.0541382683318146E-6	4.0232673109552244E-5	0.0	0.0	1.566630417291958E-4	3.3181352574576514E-6	2.629254936196518E-5	0.006579886869222763	0.001423789074578883	9.628932508471157E-6	3.6803496392194564E-6	2.191083625112153E-4	0.0018775775897938703	9.039623887783739E-4	1.979961850934044E-4	1.1444573153135451E-4	2.8817147012925196E-6	2.6643954729298094E-4	4.2668572242639185E-5	0.0	0.0	7.219672577232943E-5	1.196217454936304E-4	5.205653870464525E-5	5.504449870277972E-5	1.3786744913367525E-4	1.7008301351056295E-5	1.1871418793147736E-5	4.015863678315256E-4	0.0026229057522798855	0.0029494321854269608	0.002780725353161756	0.0021247088549465245	2.4447797220433194E-5	5.3661074520359715E-6	0.0	0.0	1.428088291262521E-4	1.3313776946076994E-4	9.810536711511804E-4	0.0	2.880866552076093E-5	6.0655935977418374E-5	0.0016199801463338036	6.063602780709991E-4	1.8149355682582296E-4	1.4218558429109283E-4	3.7276688694063665E-5	0.0	7.3861040189630174E-6	0.0	7.79622607210752E-6	4.02540106547283E-5	8.879526207028414E-5	7.877419878541813E-6	0.0	3.0340633020225665E-5	5.48739612994111E-4	0.008426912376443267	0.016249454782813554	0.10027100293296544	0.0016502489831079002	3.76760955014871E-6	6.67804899100189E-5	0.0010805795807422663	1.2948216356606604E-4	0.0018930169202924277	5.632029462825781E-4	0.002136192715003057	8.316275957710781E-4	6.429872277348954E-4	1.1341499948795835E-5	3.155085475909809E-6	3.6912591242417765E-5	2.1436676278764193E-4	0.019584857689118367	1.3601757847360167E-4	0.0033012940978187715	3.151782336501274E-5	9.127416375082163E-6	1.9631806582814444E-5	0.0	0.0
13	3.554313589646955E-5	2.2750749015076796E-4	0.0038669391302569092	0.0041753939120844595	0.0022180616481233314	0.0014337741569640313	0.0010435924513746433	6.852827525666582E-4	0.0016070381760520784	0.003351850393408145	0.11734606469119863	0.25101814593816446	0.16168083528210364	0.0024920599690951783	0.0021677937242188866	1.5002262446028408E-4	2.1190172727233127E-4	9.746977955926286E-5	0.0014217794822781512	2.835639106517523E-4	0.0	0.001338430534227384	1.2689399999555395E-5	6.466080376243715E-4	0.0039719500300517754	0.0028790787727425294	9.797214518052287E-5	6.363230009971663E-5	2.963096763451909E-4	0.0023220494568643195	0.0016884777523311545	4.7638837974621045E-4	3.22280168700787E-4	1.612712752023854E-5	2.914491530432247E-4	6.58875230304138E-5	0.0	0.0	1.0729135483851771E-4	1.647579055379927E-4	1.0975575182995702E-4	5.923058028466836E-5	1.9841688505312885E-4	2.7468495827825655E-5	6.26664641323554E-5	0.0010609852890512128	0.0049926636169221545	0.14087304770495856	0.0827842028292058	0.00801317442965461	0.0038799568565844908	6.305563138693976E-4	9.813652531521495E-4	9.474613104940745E-5	0.0010542965598039566	1.8583890190816246E-4	0.001116907251198954	3.718873749393673E-6	0.0015763229048326303	4.213857862309367E-4	0.0024125685492400145	3.8260153104478897E-4	3.9697690796364866E-4	2.959743682482344E-4	4.918663199197012E-5	1.9901976536525327E-5	0.0	0.0	0.0	3.098189879532338E-5	9.30751065366147E-5	2.8368950875850413E-5	0.0	3.6932405008129415E-5	3.0135034640414596E-4	0.0037836620541162025	0.02306714974464529	0.06647146372451344	0.0439861293143494	2.1639128180271245E-4	4.308343739925925E-4	0.0016044304267490523	8.591400327884633E-5	8.374584997645179E-4	0.0011799455157299663	9.556388060731588E-4	0.0016858263469292703	0.0012201947576708375	0.003748083625398387	3.314789175832365E-5	1.119810476244144E-4	3.259758309651149E-4	0.026498512741825242	3.973384678826996E-4	8.199797386887296E-4	5.631990429343757E-5	1.3936563256656084E-5	1.905969298241034E-5	0.0	0.0
14	0.0	4.317724823549903E-5	0.00464310087160596	0.2221208738488196	0.07948415886864689	0.0022467812350663247	8.029194259677286E-5	7.032827983826773E-4	0.004214047905446195	0.03705380854659669	0.00274994526503278	0.0017778892290490652	0.0026075025144682924	0.1575014530674612	0.0014124235476753839	0.0026653752275148227	0.0033447773993985175	0.001461730757737409	5.472322319267866E-5	5.32347574865332E-5	0.0	0.0	0.002616743221339043	0.00124883047105434	6.329288863818076E-5	1.389203041931258E-4	6.954178743884481E-6	0.0	4.18897135577574E-4	1.5327002964443925E-4	0.001261501107778707	3.103817464913855E-4	2.0015919559214886E-4	9.971567955738495E-6	2.799730588988895E-4	4.506878704921284E-5	0.0	0.0	1.0783545074610777E-4	1.622102884739507E-4	1.0624064735344345E-4	6.902503860052241E-5	2.002775819538447E-4	2.3527465487594115E-5	2.8554944154581524E-5	5.405262753669705E-4	3.4021011822508193E-4	0.002191779900969604	0.0032529547925442075	0.0012714648418145347	0.0016571517427752716	1.303822730553583E-4	0.02374891164461441	0.027993314900477174	0.11643685569124378	0.06241645600459246	0.0012413173925730665	0.0	8.760626475167775E-5	4.005529767647763E-4	4.6011969944187366E-4	0.002867559083890142	0.0038997320100212095	2.2366029799327286E-4	6.110626185393856E-5	2.63182355792986E-5	7.678171156732154E-6	0.0	5.705950373745336E-6	3.419335513010512E-5	9.639896766904593E-5	9.53053789241555E-6	0.0	3.5180882863671E-5	0.004472662398867771	0.03073942486257767	0.022996354768318086	9.83620074790138E-4	9.016888424030035E-4	0.001959356456992227	4.014106111681337E-4	1.0553319783081467E-4	0.001666057372914978	5.956135715512626E-4	0.07421030834553717	6.685356482396384E-4	0.05104483657331571	0.0011726964142874336	6.50253152374541E-4	2.662979033388596E-6	3.969065795966019E-5	3.059770126353807E-4	7.773269953051847E-4	0.024346891120059343	7.32199857994139E-4	7.839310197173807E-5	1.869418963469235E-5	2.293015646419011E-5	0.0	0.0
15	0.002794288398768674	0.09300967064223661	0.3077644502589076	0.0030678535461246053	6.233962094897278E-4	0.08284176626986352	0.05251476835135877	0.005956136646654456	0.0686941262432307	0.007041150196267752	0.003057762702560447	0.007419694666564109	0.0018755149101025396	0.0013466859829396934	0.14271073978450688	0.004747696008113641	0.00410482865680937	4.825741099336944E-5	1.3139093792367194E-5	0.0	0.0	0.0	1.980861949801428E-5	2.6212741088032096E-5	6.987548946778189E-5	2.9077002152923886E-5	0.0	0.0	1.2824195800342184E-4	9.499711198214685E-5	9.138430451099953E-4	2.2769866109124322E-4	9.524292483495655E-5	8.749185857994036E-6	2.4780091447134766E-4	1.7309399373384037E-5	0.0	0.0	9.950880344000875E-5	1.1765492057874462E-4	7.116729589584905E-5	5.34463442109356E-5	2.3747567227366305E-4	3.8588998048693045E-5	1.4476616010685466E-5	1.767197770266971E-5	1.6001054821156778E-5	2.7147230574481972E-5	3.068750142248133E-5	9.042874936104103E-6	0.0	0.0	0.0	9.197232552609089E-6	0.003432122102062156	0.0016695216120578497	6.758926626389079E-4	0.0	0.0	6.759941757665725E-5	1.8907847409697568E-4	0.0020968387095163317	0.0012033962237715475	1.73952331046568E-4	4.7511118239196496E-5	0.0	0.0	0.0	0.0	1.2103883776583152E-5	7.718670071258659E-5	6.0772175860978425E-6	0.0	2.1817370232377794E-5	0.003654370258706154	0.05000603385763833	0.005222804115053942	0.0019121436569771342	5.7942702185360845E-6	0.0	1.6399098798404753E-5	1.3255904430253071E-5	0.0013195170233169778	0.06571047504761163	9.149719367053613E-4	0.04261128835815999	5.075886305781375E-4	2.5499518205575176E-4	1.0760626733383725E-6	0.0	0.0	9.534615314873102E-5	2.097944314979009E-4	3.1746154381746914E-4	0.02376632509627832	4.323422264893182E-4	2.9710304933660235E-4	7.288100868536276E-4	7.615663165608339E-5	0.0
16	2.792641121921422E-4	0.003233281101152865	0.015385335067308182	0.005762407170454226	0.0019167455303373399	0.004426458321368614	0.0017081223518712898	0.0016159196024734194	0.0035293869522364098	3.6812434405949785E-4	3.179992795185827E-4	4.399435877897394E-4	1.5522295971839427E-4	0.002725571109378417	0.005807140452455861	0.752246211570013	0.006135185921358689	0.004750854037931154	0.002895445817287105	0.0	0.0	0.0	0.002019262795451041	0.0025448589515669555	0.007514438937300693	2.301596137717157E-5	0.0	9.519365116371866E-6	0.0022550422041647785	9.330870951437825E-5	0.0010512562422555368	2.130013702243198E-4	1.12810729139238E-4	8.395172975606293E-6	2.8211246315546277E-4	5.099114443509299E-5	0.0	0.0	8.228557937764234E-5	1.0269421577987063E-4	8.832708166159353E-5	3.9925554972528824E-5	2.0727475830435032E-4	2.2420825472256947E-5	0.0	2.748488063930144E-6	0.0	5.532847951440239E-6	6.172569725657745E-5	8.799851109333921E-6	0.0	0.0	0.0	1.7626150280401205E-5	0.0034165878257908402	0.0010827177168871438	4.338539587788529E-4	0.0	0.0	6.714469089681596E-4	3.607846208634814E-4	0.0031031380307603613	0.0021544377401341154	1.1967824755045198E-4	4.053259167789107E-5	0.0	0.0	0.0	0.0	2.9234682762575093E-5	7.388616454131775E-5	1.1351518920160536E-5	0.0	3.4949275357495194E-5	7.450828412493037E-4	0.0040555071507551495	7.170546536657209E-4	1.5379834853262146E-4	5.757220566306529E-6	0.0	3.419347136640549E-4	0.001139646965809688	0.11861016902921086	0.002922610523652191	0.0014707169566323779	0.0028566134273427576	0.0011299644364973942	3.331527223827105E-5	0.0	0.0	1.3107741494099608E-5	2.4047266588384273E-4	2.567318809889685E-4	0.021528429154990404	0.0013470711983150272	1.5930374216769437E-4	8.193410894828279E-5	1.1555324367589365E-4	2.663105491457341E-5	0.0
17	4.429225854306222E-4	0.004371667760512847	0.01794657176551923	0.01053998514641161	0.0033147874652380517	0.004793201485558471	0.003085009647675452	0.00196419701704034	0.0041103833331252145	5.223506799040898E-4	3.2133460736042833E-4	0.0015716039944729727	3.614461054617256E-4	0.005362214235929502	0.00822062621704888	0.01100330829958874	0.7223187311503192	0.0034011708739053784	0.0010683471701606383	4.942709947464465E-4	0.0	5.647967165173199E-4	0.0021091515440222796	0.0016351439481493246	0.002546565905269037	0.004963100093163549	1.5798457951959015E-5	0.0	0.0026097917658715743	1.1294884070350691E-4	0.001075554189727732	2.1787451522820882E-4	1.5403422783089718E-4	2.4168386794427958E-5	2.0920832073765451E-4	3.316655630629365E-5	0.0	0.0	5.784853109290808E-5	1.22337573098475E-4	9.9590223737858E-5	3.481336444139585E-5	1.7940935190644824E-4	5.6960879703391373E-5	0.0	7.017530003356681E-5	1.1604653544404806E-5	0.0	1.9379869445996934E-4	1.6908245450092442E-5	0.0	0.0	1.989259475671872E-5	4.56840980193167E-5	0.004825369120423288	0.0017046710983905035	3.5066315007535793E-4	1.8316831334064474E-4	0.0	9.394202633551727E-4	3.903987713830703E-4	0.005440549797229134	0.00293590989464216	1.64072619953313E-4	4.14063728016636E-5	8.32891971630692E-6	0.0	0.0	0.0	2.0338141909847454E-5	7.490260623462184E-5	0.0	0.0	2.6295030537335716E-5	7.230307924256837E-4	0.0036282319981783486	0.0011354411312168647	3.2593417587652466E-4	1.6309738459327015E-5	0.0	7.271760304992088E-4	0.0019415958399187294	0.11896397346465892	0.0035216726027223143	0.0022321283968711994	0.0030151457618385045	0.0017864030053946767	7.186982415574675E-5	2.173414683429156E-8	3.120638537359909E-6	4.0573606109090034E-5	5.1376066607123E-4	1.2531959466057952E-4	0.019945753756675094	0.0012235971996270264	2.541381014014926E-4	1.3560523744680445E-4	1.6924508918815423E-4	0.0	0.0
18	0.0	2.870515047779201E-5	3.937352790607801E-4	8.876099157036996E-4	7.308094522691879E-4	6.74921579904352E-5	5.718704086755852E-5	2.664040793986146E-4	1.3941784043064668E-4	0.02053771002420729	9.828532913280757E-4	1.8496071455819537E-5	3.0429135585405514E-4	0.0035693616474686165	1.3055790501910868E-4	0.01229903646379766	0.004944298736507681	0.7614911057746128	0.007943932598803868	0.0029100422053588352	0.0	0.0	0.0022528736520085824	0.0014462398666145286	8.702462616330726E-4	0.0013946838953576815	6.104173252402977E-5	1.4763650305257785E-4	0.003314451223722102	1.3871232145279579E-5	0.0011243104896281031	4.252430101025271E-4	3.754896682253201E-4	4.407354799718669E-5	2.0420946275596615E-4	4.6057262926667895E-5	0.0	0.0	9.729256936459395E-5	7.841068969123283E-5	9.951579322326446E-5	7.797012876259018E-5	2.648185413369403E-4	3.144932347395773E-5	0.0	8.879114206253665E-5	4.91579425149634E-5	0.0	2.5737677436760735E-5	0.0	0.0	0.0	0.010218978731819052	0.0	3.7177150264234877E-4	2.5629668710279896E-4	3.838715517747895E-4	0.0	0.0	0.0012491759072060411	5.696212384214595E-4	0.0033318097907497914	0.0040797583196244	1.6737291985786208E-4	4.13076068360518E-5	0.0	0.0	0.0	0.0	8.79061193678492E-6	5.9998516237731095E-5	0.0	0.0	1.6073045865891705E-5	2.2889286983137017E-4	4.3608227286381674E-4	9.90250002997422E-4	2.6745293199562407E-4	0.0	0.0	0.007209389352859407	0.01169627751953551	0.09658594665161932	9.008421644703503E-5	0.0029173728805558783	7.559456295614471E-5	0.0026723855314746765	1.0356714104895674E-4	5.670587404436168E-5	7.203416807690425E-5	5.491595927821299E-4	0.0012064615943826696	5.033744255368321E-4	0.023176279601079378	5.408290526560134E-5	9.142735294037284E-5	0.0	2.5733514458598337E-5	0.0	0.0
19	0.0	1.527522894955591E-5	7.363019708619545E-5	1.5872364673978913E-4	7.247318475789546E-5	2.2411347196166002E-5	0.0	3.713537654698911E-5	2.9248304929776723E-5	6.567854295743909E-5	0.00920519009735431	1.4668524514498823E-4	0.002275515157730011	8.182552457651041E-5	2.5375886607219882E-5	0.0035542075411904507	8.014220800185393E-4	0.004431507135645214	0.7632037691725174	0.0034071397257505313	0.0022422039195683476	2.0004846655501907E-4	4.422416590755793E-5	0.004555429373024822	0.006710768545739792	0.0019875837451708957	4.4183879053017426E-4	0.003161445988596911	7.700833240648162E-4	5.011966971241543E-4	0.0029236947396374525	0.002002358428559552	0.0010364156334148685	3.721811863935138E-5	3.707305420064246E-4	2.4431871910849214E-4	3.6174248570425516E-4	1.0686699145365032E-4	1.8386532007422997E-4	1.4932631151195458E-4	1.089120925062456E-4	1.3228488743782685E-4	2.4799161478653004E-4	6.398896273958833E-5	4.5390835163492736E-5	5.086305592448245E-5	5.307035414240359E-4	0.0032297328705477783	0.0	2.581431604243068E-6	2.366544716333757E-4	0.0014792733986442837	1.7272679734078018E-4	0.0	0.0	0.0	3.0070795564607714E-5	6.200834724919882E-4	0.0	5.615739489952584E-4	0.0025437281208311956	1.2953721403414348E-4	2.8226063661256605E-4	5.790593985495069E-4	2.2258855068929851E-4	4.087604599355884E-5	4.649517135222789E-6	0.0	2.280429194468154E-5	2.6403156530426022E-5	8.194465921829787E-5	1.2735493173423862E-6	0.0	3.530449012302857E-5	1.0799219888202425E-5	2.8719388672283862E-5	3.056842729594794E-4	0.0011906121722100183	2.4217232695093703E-4	0.0	3.973707384939484E-4	0.14266242506579635	0.0010087930078350538	0.0	3.9057066398617204E-5	0.0	3.226729322547078E-5	4.229031061066451E-5	0.00152684022064167	0.002000005653927488	0.002243467758292999	0.004106477299033525	0.016757047571761517	2.841351234263092E-4	0.0	0.0	0.0	0.0	0.0	0.0
20	0.0	0.0	0.0	2.435826456199693E-5	0.0	0.0	0.0	0.0	0.0	2.813192965154435E-5	7.627096770979234E-4	0.0	5.80152704230043E-4	1.175582078490486E-4	0.0	7.727311604568513E-4	5.040114108382345E-4	0.0020640792271954906	0.0045146897774941555	0.7812956728075731	0.001892508069181103	0.010535618786603876	0.006583416468316728	0.0	2.930335926983103E-4	7.490412851828427E-4	0.0012625431688725623	0.002457791347110094	4.99249132728994E-4	1.5355175145634749E-4	0.0028190067353381218	0.0013840959881736292	7.437433334210631E-4	2.2676498364108334E-5	2.409173215361813E-4	1.751602247229651E-4	2.3542657310742776E-4	0.0	7.83786631168698E-5	1.1734021677395953E-4	6.436253382830806E-5	1.0493885566644855E-4	1.613418466654645E-4	0.0	5.7872117623565284E-5	1.683631899820861E-4	6.303911569452277E-6	1.6569624706775937E-5	5.809082469889773E-4	4.080735122275968E-4	0.013184991757153453	1.982481660012697E-4	8.470820991276926E-4	5.885858961739814E-5	1.38259138014213E-4	1.4407604669830568E-4	8.980906032204347E-6	8.299290355682503E-4	1.580639744406782E-5	4.605057090221717E-4	0.005560790976383172	1.487278565049153E-4	2.572181792394714E-4	5.232527881249062E-4	1.3367961756139925E-4	5.217721555200906E-5	0.0	0.0	0.0	2.9226143727650242E-5	8.116366547892434E-5	2.9093382197144485E-5	0.0	5.041524619878534E-5	0.0	1.3035935788414583E-5	0.0	9.95313001590994E-5	1.9622040924697484E-4	0.0	0.10841656417951534	0.0011024727775532418	1.768383467822132E-4	0.0	4.8973313496491686E-5	0.0	2.8785430936984488E-5	0.0	0.003263481668635982	0.013820486702713783	0.0020921246464511564	0.019802707871182584	0.005709966338978176	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015288088601165886	0.0012638698820905663	0.7797758607195642	0.002011318334396607	0.0016123340605140202	4.648134007083347E-4	0.0	0.0	0.002557479059294689	0.003633434911726042	0.0	0.0019061749571185123	0.0	0.0031058914071735947	0.002032820105318392	7.542267506787966E-4	5.26313452724565E-4	5.404327632437244E-4	6.469914315940617E-4	0.001040931154375675	2.915427901225336E-4	1.3672100431318988E-4	1.8131456804515656E-4	3.0642792865703697E-4	2.94253431401849E-4	2.0969199873495218E-4	3.051587115879222E-4	2.5755139443660127E-5	0.0	2.562909457119537E-5	0.0	0.0	8.439800620543872E-4	0.0021720135744412415	9.167066873631842E-5	3.328967685318211E-5	0.0	0.0	0.0	7.349535901881386E-4	0.0013177899302902372	2.482806952965267E-4	1.6152560567274203E-4	0.0	0.0	0.0	4.797491241750684E-4	0.0	8.568269072857445E-5	3.9289243984970536E-5	5.340991947380741E-5	5.424500711028966E-5	8.060360038715747E-5	3.70776407944212E-5	4.69388732511948E-6	4.768548104178078E-5	0.0	0.0	0.0	0.0	0.0	2.608720212867266E-4	9.451422770291001E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.525044542459761E-4	0.15761083561849418	9.903304845175348E-4	0.0276942077692819	8.197105907457704E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6978820642778986E-4	0.0014310300913475981	0.0	0.0	0.0	3.479063979673015E-4	0.0	1.3012052708601387E-4	0.006020436198786143	0.0019408064815496977	0.7799702856265479	0.004660285656347001	0.0010593058807381241	0.003376624573028494	8.844377887348775E-4	0.0011472815968140689	4.881306305135633E-4	0.002050696504817526	0.004068888216569236	5.894052963407832E-4	3.3146900900866576E-4	2.55884281614859E-4	1.3623629794086572E-5	2.592989593996662E-4	5.2772905059096355E-5	0.0	0.0	1.1855949912397421E-4	1.698739512196854E-4	8.044087778839897E-5	8.038452168941635E-5	1.5903752533005068E-4	0.0	5.529675846805822E-6	1.4466688686667908E-4	0.0	2.240627743586386E-4	0.0063141898154816765	0.005583993719116517	1.4336477534507175E-4	2.3995237821730133E-5	0.0	6.268177425309923E-5	0.0	1.0371937773480451E-4	4.691979941913817E-5	7.839514208903213E-4	0.003431985748997348	1.9804446121747936E-4	0.0032960867100773807	1.1279872866660236E-4	4.6678169739989496E-5	1.3069602737757929E-4	7.391227561839079E-5	3.7039720656761915E-5	0.0	0.0	1.686377958480898E-5	4.5267936513169835E-5	7.31825955636949E-5	1.1615827876926058E-5	0.0	1.7743727980980564E-5	0.0	0.0	0.0	7.367251883192598E-5	0.0019825011659816323	6.178287167169607E-4	0.14045134979699034	0.0011000404349234447	0.0	0.0	0.0	0.0	0.0	0.0	2.3866321590154512E-5	0.0011409116546920917	6.616335581348423E-4	0.015072409170040652	0.007790020861448575	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23	0.0	0.0	1.5157415980831808E-4	6.418533244576585E-4	2.5602118170340796E-4	3.299577481327316E-5	0.0	0.0	3.684742715463816E-5	2.753386245092422E-5	0.0	1.9957721192845395E-5	9.560344762012545E-6	0.002936894114722692	1.935630179355937E-5	0.0022872741915721316	0.0016090894044472703	0.0010308219576522942	4.877734654292824E-5	0.004806148305549995	0.0016114971425219887	0.005046539285048877	0.7696493339320378	0.0019629888123380316	1.305642529758289E-4	2.3263565708113448E-4	0.0013178456718624142	4.493313339466792E-5	0.00270903548113643	1.535482595760075E-4	9.036493372190924E-4	4.109047680748718E-4	2.546540243204083E-4	1.5948525002688574E-5	2.7470490612652984E-4	7.757301399086986E-5	8.447072052456006E-5	2.8667420208257332E-5	1.1213325052673504E-4	1.1598515687861216E-4	1.0975418289859466E-4	5.6127599702827694E-5	1.8339104217927494E-4	0.0	1.1242531172305029E-5	1.6091174416647003E-4	0.0	2.2957105487133555E-5	2.980740374392485E-4	2.7722191762050526E-4	1.7620092144431676E-4	0.0	0.0019118419209436454	0.00700743537207366	0.0032474922780219013	0.006116905008240873	1.5199725877510235E-4	5.562390669790761E-4	1.2026884120904129E-4	4.784450294002751E-4	4.270893342302032E-4	0.003931700928213758	0.006579591391881033	1.7596248599707575E-4	6.104103985160456E-5	4.1669000258296E-5	8.672078715514483E-6	0.0	9.7812311199292E-6	1.4310850696779178E-5	1.0354460576369364E-4	2.179448494392962E-5	0.0	4.168073320973481E-5	3.328478081330774E-5	1.6694717809044774E-4	5.396404849066683E-4	0.0	2.4789755621848362E-5	0.001332804168501406	0.1365573189901531	7.894656927321726E-5	0.003156346407152067	9.562628596505366E-6	0.001396817982077292	9.937157953720695E-6	0.0013518908302596739	3.1234941825810334E-5	3.372224396776192E-5	5.666384182697455E-4	2.9310263201647653E-4	0.009986817074945448	5.9023899275962555E-5	0.013015511664193888	0.0	0.0	0.0	0.0	0.0	0.0
24	0.0	0.0	1.1897001546013013E-4	0.007975125420470911	0.002797397901224756	4.75549740689498E-5	0.0	3.808507680878912E-5	3.685716780737916E-5	1.306455855497593E-5	1.6478733456096795E-5	1.1685416351725378E-4	0.0014118596043778725	0.002295606872833731	3.316623274506996E-5	0.0041018679557466116	0.0014336593848345849	0.0010323309453025386	0.0058383564815295734	5.231918784519037E-6	8.228487991134988E-4	0.0017199733143435326	0.0027523589838626735	0.7699474196499336	0.0036496753372069774	0.0019043542725636704	2.067448093409016E-4	4.7343277788271183E-4	0.003412289886040278	0.0032440634297872	0.001131554168743494	4.7188727771996214E-4	3.955452518255011E-4	2.4159783108980576E-5	2.81833177134508E-4	7.530544515505889E-5	1.3356551945109196E-4	0.0	1.4158300432497E-4	1.3115669039943513E-4	8.431613435714304E-5	8.296231306493951E-5	2.396398296783578E-4	0.0	2.352724074504866E-5	6.980033497336555E-5	2.2579026309853045E-4	0.008018851143839328	0.0	0.0	0.0	7.703689928344365E-5	3.363172437783378E-4	4.503032204147971E-4	0.0	0.0	1.7563000375739026E-4	5.66600876132728E-4	2.3976265149840232E-4	3.837258635702415E-4	2.872241523574759E-4	4.993880926881909E-4	0.005651872791339284	2.5713997632791633E-4	6.586009871534456E-5	2.5550553101203063E-5	0.0	0.0	0.0	6.120878177558924E-5	7.956820560027565E-5	7.538679707082838E-6	0.0	4.4776466772982346E-5	6.413313064022487E-5	3.28729610019581E-4	6.817642857950866E-4	2.6318139931472006E-5	0.0013593800381444569	1.3584175932178396E-4	0.0015486596953267976	0.09959666115527117	0.034796465695761614	4.203524288753487E-6	0.0012764194291131736	1.2708357158108856E-5	0.0011932178099904813	8.272327439259835E-5	0.0	2.307313011874879E-4	9.218404020386717E-4	0.0029992871703853944	0.006032111003957355	0.012511473543879515	0.0	1.0719871356610957E-5	0.0	0.0	0.0	0.0
