state (Emission order)	lepOcu1_matched	apaSpi1_matched	pelSin1_matched	melGal1_matched	falPer1_matched	falChe1_matched	araMac1_matched	cheMyd1_matched	chrPic1_matched	amaVit1_matched	geoFor1_matched	zonAlb1_matched	melUnd1_matched	gadMor1_matched	fr3_matched	tetNig2_matched	oreNil2_matched	pseHum1_matched	ficAlb2_matched	anaPla1_matched	galGal4_matched	xipMac1_matched	oryLat2_matched	petMar2_matched	gasAcu1_matched	colLiv1_matched	anoCar2_matched	latCha1_matched	sarHar1_matched	macEug2_matched	xenTro7_matched	taeGut2_matched	allMis1_matched	danRer7_matched	ornAna1_matched	eleEdw1_matched	myoLuc2_matched	cerSim1_matched	pteAle1_matched	camFer1_matched	vicPac2_matched	orcOrc1_matched	sorAra2_matched	odoRosDiv1_matched	ailMel1_matched	musFur1_matched	canFam3_matched	felCat5_matched	eptFus1_matched	equCab2_matched	susScr3_matched	conCri1_matched	dasNov3_matched	oryAfe1_matched	loxAfr3_matched	triMan1_matched	oryCun2_matched	ochPri3_matched	echTel2_matched	chrAsi1_matched	eriEur2_matched	pteVam1_matched	turTru2_matched	bosTau7_matched	panHod1_matched	oviAri3_matched	capHir1_matched	myoDav1_matched	lepWed1_matched	speTri2_matched	tupChi1_matched	jacJac1_matched	hetGla2_matched	octDeg1_matched	cavPor3_matched	chiLan1_matched	otoGar3_matched	monDom5_matched	micOch1_matched	mesAur1_matched	rn5_matched	criGri1_matched	mm10_matched	calJac3_matched	ponAbe2_matched	papHam1_matched	macFas5_matched	chlSab1_matched	rheMac3_matched	saiBol1_matched	nomLeu3_matched	panTro4_matched	panTro4_aligned	ponAbe2_aligned	nomLeu3_aligned	chlSab1_aligned	macFas5_aligned	rheMac3_aligned	papHam1_aligned	calJac3_aligned	saiBol1_aligned	otoGar3_aligned	tupChi1_aligned	oryCun2_aligned	speTri2_aligned	dasNov3_aligned	triMan1_aligned	loxAfr3_aligned	oryAfe1_aligned	chrAsi1_aligned	echTel2_aligned	eleEdw1_aligned	eriEur2_aligned	sorAra2_aligned	ochPri3_aligned	jacJac1_aligned	mm10_aligned	micOch1_aligned	rn5_aligned	mesAur1_aligned	criGri1_aligned	conCri1_aligned	susScr3_aligned	vicPac2_aligned	camFer1_aligned	turTru2_aligned	orcOrc1_aligned	equCab2_aligned	cerSim1_aligned	felCat5_aligned	canFam3_aligned	musFur1_aligned	lepWed1_aligned	odoRosDiv1_aligned	ailMel1_aligned	pteAle1_aligned	pteVam1_aligned	eptFus1_aligned	myoDav1_aligned	myoLuc2_aligned	hetGla2_aligned	chiLan1_aligned	cavPor3_aligned	octDeg1_aligned	bosTau7_aligned	panHod1_aligned	oviAri3_aligned	capHir1_aligned	mayZeb1_matched	punNye1_matched	hapBur1_matched	neoBri1_matched	monDom5_aligned	sarHar1_aligned	macEug2_aligned	ornAna1_aligned	allMis1_aligned	taeGut2_aligned	pseHum1_aligned	ficAlb2_aligned	zonAlb1_aligned	geoFor1_aligned	melUnd1_aligned	colLiv1_aligned	galGal4_aligned	falChe1_aligned	falPer1_aligned	amaVit1_aligned	anaPla1_aligned	araMac1_aligned	melGal1_aligned	anoCar2_aligned	latCha1_aligned	xenTro7_aligned	danRer7_aligned	gasAcu1_aligned	oryLat2_aligned	gadMor1_aligned	fr3_aligned	tetNig2_aligned	xipMac1_aligned	oreNil2_aligned	astMex1_aligned	mayZeb1_aligned	neoBri1_aligned	takFla1_aligned	hapBur1_aligned	punNye1_aligned	lepOcu1_aligned	petMar2_aligned	apaSpi1_aligned	pelSin1_aligned	cheMyd1_aligned	chrPic1_aligned	gorGor3_matched	takFla1_matched	astMex1_matched	gorGor3_aligned
1	0.6764769370915811	0.6922366698288228	0.6919389797733424	0.6908571155247282	0.6316226447325778	0.6249495679405063	0.6229842162277186	0.7007821706794589	0.702149385762959	0.6191895087496881	0.6413656836109372	0.6322304014837069	0.6193492908816791	0.6028229632805503	0.6133913303272011	0.6111155174224306	0.6321688941346536	0.6217644234728932	0.6358277638333091	0.6170492026265262	0.6229921998856583	0.6002812754363684	0.6084375891991394	0.673421721902893	0.6067077762756372	0.6230224754733865	0.645972104940811	0.6700271995360395	0.760405024531036	0.7632389295477556	0.6654873738167767	0.6521215390193517	0.6662499907960587	0.6107876194678569	0.7212994362116542	0.861210543351781	0.9162160249038723	0.9526560393460844	0.9244232674369482	0.9321294307450011	0.9317341873244186	0.9428251776235076	0.8503700092199217	0.940918726465426	0.9365260931876012	0.9244253959297267	0.9293198841642466	0.9344299424496783	0.9126098344600201	0.9448046936716299	0.9232910388887394	0.8879196799508043	0.9032559905842716	0.9050847681184995	0.9143170528799645	0.9208621692204226	0.8862683066958799	0.8503018458512384	0.8541867076202578	0.8851080659221681	0.8558493441279679	0.9244382617763052	0.9421031256954794	0.9230833484788539	0.920428919306733	0.9201272899167705	0.9214276069627433	0.9096469235700609	0.9412110045592419	0.9070948299235736	0.9059229654968145	0.8516400136417078	0.8888834541996391	0.8615636635918472	0.8666129719290123	0.8811932000234277	0.9153744078188352	0.7518729052798685	0.8410091331159524	0.8479068197041897	0.8340496016740292	0.8514653013283451	0.8394429154113632	0.9616974042674423	0.9900121541553674	0.9816122758059046	0.9822416965698317	0.9809832760765171	0.981578173274251	0.9627470311119786	0.9873604261795421	0.9959746571506721	0.9839539055837473	0.9665185744141384	0.9811759400181165	0.9925046251188566	0.9880420850953711	0.9758432017624542	0.9745981642198115	0.9631300290061324	0.973531323743043	0.9702582873561746	0.9704410804051786	0.9419301362038408	0.9543612371627447	0.9368231801597563	0.9572519504631286	0.9562125597583517	0.9482340529079669	0.9348393524554901	0.903998427145035	0.8911489082560717	0.8393800442782181	0.8136496340181536	0.9098827630066367	0.9184675308258702	0.9422554966282201	0.9258517909394482	0.9329061991337751	0.8661266152421515	0.933336630957199	0.8731328563403346	0.8930962300695611	0.962556203067755	0.9602496025001447	0.961197246511302	0.9782664623488593	0.985785691694041	0.9892487953521019	0.9781862553329456	0.97136014111162	0.9758072766006107	0.9616066628091592	0.9787286545593876	0.9724545310321817	0.9642515285491609	0.882317051931866	0.924164891110837	0.8924441729048587	0.887796033235737	0.9575984117985848	0.963066177060946	0.9507114660401512	0.9483587542072135	0.9720635189061926	0.9742015042148472	0.9723009249004161	0.9432002262218757	0.6812339731058888	0.6821434114963769	0.6800485316509529	0.6815842809532013	0.8660482506457491	0.7738740370181131	0.630352778790287	0.6270441755493094	0.7257678226498252	0.34418345557111507	0.08758794340112755	0.055890113634471855	0.05181224736667658	0.05450735002850559	0.11293905861616613	0.11946502238834265	0.14918930963984037	0.1495904570233078	0.154112276699681	0.09105962018411007	0.1612133525431548	0.07472703036275194	0.2671221400854434	0.3768095222273233	0.25759544321509	0.207280403061451	0.1256480189597116	0.10708098275112148	0.10203510118851918	0.07317936426765155	0.09323006061932823	0.08974874267789829	0.10317924805407439	0.119587736835979	0.08132206019800169	0.10008085752625166	0.09568441539684554	0.052836070366051174	0.0997061664630135	0.09984307066641913	0.13491580811442708	0.032256534472454045	0.5718914694677778	0.6700992225044575	0.7483209764151139	0.7719292427373784	0.9948279659781827	0.6695970268855245	0.6686867700054645	0.9750160766779138
2	0.6838605727557217	0.6761693239374102	0.6642852193691493	0.6834177290965507	0.6079912282483325	0.5983200223993075	0.5833085443229057	0.6836540352046768	0.6871985736401345	0.578989182907476	0.608392091302456	0.5960244003169813	0.5892728653919881	0.6099966156098866	0.6190001512174101	0.6231396258327874	0.6187001467182959	0.5900446191783731	0.5805640427868726	0.5868708524328192	0.5875059074743041	0.626342219243763	0.6178470516155052	0.644271993434209	0.6034536196558463	0.5897067578675073	0.5959527595485044	0.6382383468207949	0.7290402196411745	0.7341717893756465	0.6376210428292574	0.6096535582993406	0.6201559249658027	0.6212196655790759	0.6948066495609079	0.8649136815295168	0.9280126188470732	0.957848224432039	0.9324642214297897	0.9482712436636603	0.9471516960963704	0.9659956437792313	0.8538840972887732	0.969155174588991	0.9648028170543894	0.9514444516089849	0.9537923609204708	0.9539012622089249	0.9221973712405553	0.9498279507915338	0.940201260824097	0.8881338308213513	0.9050306798165229	0.9100817899211321	0.920370675810172	0.9294357862915551	0.8962600079901203	0.8561749660762458	0.8545337018301113	0.8883761316743004	0.8558244134865072	0.9328459413864252	0.9652779303653809	0.9839624816318225	0.9878881901653725	0.9886149453589596	0.9889770414679722	0.9198366187916661	0.9702320000637787	0.9247280752623845	0.9087100875654535	0.885152346665055	0.9168758877710125	0.8849816693589991	0.8945284250642853	0.9085648620752763	0.9195573745213729	0.7167031614589144	0.9398018882547586	0.9545174753665466	0.9305525328176625	0.9594673762335166	0.935421534314606	0.963675953482214	0.9897661478466893	0.9842807328677937	0.9848758124366753	0.9833716617474544	0.9844661231920817	0.9643576464209404	0.9875898392180625	0.9958924646556251	0.9871340623676816	0.9742328813001708	0.9830960364915992	0.992469125525281	0.984186796848407	0.983430315847983	0.9838835347526297	0.9633141279362037	0.9785014136639644	0.9626123167808951	0.9540514530543999	0.9501569480402026	0.9593272182746053	0.9372543858694644	0.957813580063429	0.9617553207889586	0.9409182733005804	0.9249901025803304	0.9031264485913332	0.9029597794642895	0.8475443024665255	0.8468244621242863	0.9074223431050069	0.9271498669372593	0.969604269688736	0.9380057831262416	0.9545600429891017	0.916332073018257	0.9694268816867782	0.9009006427624512	0.9178233373031943	0.9763426490112177	0.9728336152400094	0.9730071188460997	0.9802904012777129	0.9829632136878099	0.9875943218516692	0.982448964945168	0.9800186378718486	0.9853765292700184	0.9783304168656949	0.9900673425016328	0.9853611863109	0.964958414521967	0.8988806889173773	0.9335282241240962	0.9136998338382172	0.9032139941337691	0.9638226927784981	0.9692501374691613	0.9477432785218617	0.9489919498839484	0.9842306334086824	0.9922635992759273	0.9902550049572331	0.9687607033147503	1.0	1.0	0.7132255702903205	0.7319881718206408	0.8982500511520779	0.7115477717964934	0.6297192448431	0.4002428076262893	0.10953768117568073	0.0422905767718148	0.0130584447753416	0.009876227819558495	0.007331849020769346	0.006527671842115792	0.009794801745883522	0.013580215168275796	0.014047717445339274	0.00788580884858721	0.00671101004186718	0.005582339933062848	0.015186033573159787	0.003942712905059397	0.004751730393275368	0.027166380706801354	0.024119867363710815	0.02184921494435	0.019267810483291983	0.00735841320191849	0.005267889284036504	0.003058355252804537	0.0028504927942014286	0.004257871752322152	0.006049683805844743	0.004934548640479754	4.8524037560361E-4	2.3918874472154448E-6	3.364104029145263E-5	2.3137484645955518E-4	2.3900780348982957E-6	1.5128764923715075E-10	0.001535420015373631	0.0026330701218974357	0.005443277121347464	0.012376616177102817	0.03117830346896552	0.03187396852140568	0.9947850745284358	0.6686010890647678	0.6657195109710259	0.9774653202420748
3	0.688730589531078	0.6519817201244305	0.6644639178167451	0.7163903047088922	0.6332957651305335	0.6171778897925337	0.6076490711568422	0.6521424504898076	0.6718376036328317	0.6390748419566938	0.6004261541255167	0.614379798053779	0.6171589013227492	0.6242918480039265	0.6323220938003724	0.6126342701497777	0.6051681535573497	0.611402896939726	0.5972891782613267	0.6088730697028135	0.6114151865642261	0.6197676581255515	0.6120545270737008	0.60219049303733	0.6163726010139007	0.6151863797148376	0.6107450292610522	0.6302835126209937	0.658454504266313	0.6631974310427782	0.6319970398540624	0.6085164660035333	0.604604641539701	0.627094897672053	0.6401617956928732	0.7919790981379139	0.8981068196669227	0.9403873732724902	0.9067497285964187	0.9247439341988347	0.9227478903159171	0.9558126395655582	0.7834195130569293	0.9682759334167925	0.95733050929842	0.9366873313445386	0.9363050992304757	0.9325741410186439	0.8954979218943115	0.9285861846291732	0.9113615196445052	0.8262316614281028	0.8551228200319073	0.8563575076301745	0.8737593205830577	0.8861638011381144	0.8403011692728	0.7932569637118475	0.7862965076245133	0.8254696089629896	0.7942833212662779	0.9063355163242349	0.9548344240496301	0.9791686943372787	0.9885776840541949	0.9893984366404148	0.9898406024280948	0.8906338589654554	0.9697586977323409	0.8804249780051494	0.8620903379698639	0.8414309366750071	0.9286857671487192	0.8875444471981473	0.900579232091123	0.9232557956745778	0.8821447715263546	0.6326504743449608	0.9167031265738664	0.9383905046932052	0.8937968571967337	0.9446156904329888	0.8989563662579576	0.9490534059230962	0.9869107793332142	0.9740302039030696	0.9746780416816563	0.9730747732099769	0.9741737250285012	0.949389377361616	0.9840334228636987	0.9949459705837429	0.9830242876238434	0.9691694308984153	0.98148087350415	0.9932591327746327	0.989524618877062	0.9878754170277197	0.9813145543471176	0.9571847888009599	0.9654775601654763	0.9210579327636184	0.8947911765242154	0.8858844182966419	0.9279005791747158	0.8968298522851513	0.9505894810198675	0.953666843138123	0.9089100654628622	0.84905081443799	0.8043358521583184	0.7625443162161171	0.6804412034918548	0.6927512020307609	0.7848879473008452	0.8191747836688992	0.9045816888835378	0.8798255125660025	0.8755481911534464	0.8433492026314329	0.9184817015974863	0.8307573731347627	0.890308488329258	0.9595322638847971	0.9658847185677638	0.9621725671818498	0.973074083694153	0.9671862950542597	0.9742468336298697	0.9662545039417236	0.9658044321601305	0.9640477688831309	0.9687492021977115	0.9811738979275955	0.9704151704835258	0.9504737614159567	0.879513946293962	0.9680760624699557	0.9636011538839411	0.9678018508189398	0.9471619821460762	0.9640841698781027	0.926597303966673	0.9139633328280014	0.9786076337840186	0.9930739241118159	0.9920618021195612	0.9630235178255464	0.9999827071953817	0.9999409299906451	0.7713594797970574	0.7518165333401101	0.14252734991855412	0.007284328141204208	0.011406660409743852	0.05990029543338172	0.022857083635020398	0.013398114090332985	0.004804574378871476	0.003530771903355383	0.0028325931129920268	0.002349786733284373	0.003506789343277463	0.0038539700163054465	0.005182530285819993	0.002174186682635236	0.0017595673028437267	0.001882293280996071	0.004258612196853338	0.0014128017255341855	3.8671376970219923E-4	0.00705074200425755	0.006344327699147532	0.006396806847864001	0.008590780242891472	0.0029155286198567325	0.0030698709239311986	0.001144024156420635	0.0012484372937909879	0.0017749965466376707	0.0028518062299184997	0.002617534965622311	1.0086354978031456E-4	3.441488797293391E-6	3.244450233138164E-5	3.92833859900941E-5	1.3789592631093797E-5	1.907905559145386E-6	1.136683286897264E-4	9.293511329637776E-4	9.689098578788747E-4	8.867067213319911E-4	0.001083405474670711	9.615815378761128E-4	0.9934674623725253	0.6353270170911317	0.6047325469351597	0.9756691466390257
4	0.7309605313264919	0.7348967336843265	0.6515720939753087	0.7126926588708975	0.6217677225322329	0.6304080216234057	0.6354773773550373	0.6552827147048039	0.6789660058933356	0.619526970806481	0.6166452857816507	0.6237618993491867	0.6238754909592501	0.6230751253106338	0.6491790754740427	0.6693518377762603	0.6590554510357308	0.6018588126963113	0.6088991785085681	0.6228144815667076	0.6331852535831581	0.6375045468536474	0.6298146695956526	0.6510263002159427	0.6214678998118652	0.6295904731093183	0.627811019297927	0.6590263495829317	0.685972803050767	0.6941687054993029	0.649262157821035	0.622263175267949	0.6237779031888913	0.6554591527945933	0.6553216614528843	0.745142364626372	0.8832240373929834	0.9302490136685092	0.890592965275644	0.9095263391103642	0.9076337739769937	0.948530320764671	0.755174988845199	0.9548733064618994	0.9426543068883105	0.9185810664441157	0.9212402814289469	0.9172491882911058	0.8807518386586192	0.9156010122504564	0.8941904886946456	0.7988649333120558	0.8271987789079085	0.8185414409244341	0.8406326925858224	0.8538858510350835	0.8118800220497775	0.7631816104382778	0.7518286457067623	0.7840976418956502	0.7660242577732382	0.8908155156516087	0.9476880877436309	0.9746856183145832	0.9857060489191789	0.985842087141189	0.9863071877140215	0.8755483378460786	0.9568069618642728	0.8513040655683011	0.8377118107096252	0.8178554142789151	0.8537229599445394	0.8051924785523223	0.8194047480478053	0.8373936502482879	0.8595410354799695	0.6525069665245895	0.8997078332486719	0.9205451105377116	0.8824838429752311	0.92695881769169	0.8864049886020896	0.9409217082493323	0.9851160014585091	0.9705456833936813	0.9712876960096117	0.9694420129576259	0.9706212767033162	0.941411714552398	0.9819347678925766	0.9943878497932748	0.9758735675385021	0.9557265749188076	0.9608413201536312	0.9875543893187513	0.9837605274647767	0.9765746821424353	0.9681204783067995	0.8940370325924525	0.8963014520805834	0.8143437763127581	0.7362772072775958	0.7233601441876055	0.8423518108772158	0.6870521839539276	0.6102228571529699	0.5918641679815616	0.5024287625765614	0.32900546879081355	0.28621529834980486	0.19363239110501806	0.3326213771957232	0.3839339558565917	0.539079626938745	0.6101575552534854	0.8152225742538646	0.7544302851476848	0.7402585873098713	0.7477299510884198	0.8330622075966471	0.5937190986463016	0.7888463115083271	0.8643867916691409	0.8771945435857166	0.8857336002561538	0.9105335986070302	0.9261081664053977	0.9383738709503682	0.9239353695306491	0.9162438910495254	0.9168643681374313	0.922713606181879	0.9488466212192329	0.9069406523521868	0.8799371714944685	0.7874440476160208	0.9254701206418001	0.9369023211510803	0.9411144628287752	0.8705322412012251	0.9058700881114128	0.8371497063283727	0.7857939065659907	0.9498576799669866	0.9805539469363355	0.9824458215312422	0.964891205852416	1.0	1.0	1.0	0.9993182827521279	0.07819338379173056	0.01155765824606032	0.00938156723820118	0.018059718918414333	0.013845188512950262	0.007939766067249504	0.002327769619203946	0.001937394603454749	0.001245249444416817	0.0018220231268529384	0.0016942024687661606	0.0017510987691963249	0.0019078802367414906	0.0014347076815887608	0.0011766870568841064	6.434003372274711E-4	0.0019989434607533842	7.88895299362359E-4	1.2940021973702532E-4	0.003264426881828988	0.0029875537121417987	0.004437266442634617	0.007271478243845995	0.0016002739734992325	0.0016132771341572883	8.624507201813132E-4	4.638770847887398E-4	9.036211552211209E-4	8.776573927151543E-4	0.0011844572105620375	3.528692935638416E-5	3.5006666749319826E-56	1.8402641288160956E-6	1.568912276498035E-5	1.6794405576595365E-31	9.988558728379295E-226	1.040745478164545E-4	5.682591424745959E-4	1.0319517422015274E-4	2.2598174474646395E-4	5.708600669470352E-4	5.992581619161226E-4	0.9926759090463212	0.7760752689418562	0.826058035777081	0.9500999246365357
5	0.5761798014884145	0.6044681776749905	0.57408682483036	0.6060477438342776	0.5333461444714563	0.5488422228211506	0.6358588170920201	0.6929990828483453	0.7050532531937516	0.590088829297437	0.5710488952189384	0.5462615512000811	0.517264635110859	0.5552039821920737	0.5616774131639289	0.6316137372619102	0.5458143726526223	0.560223213142168	0.5888637804182684	0.5485149819211466	0.5521529843456217	0.5939020745676556	0.5927746647594376	0.621932030674931	0.5918051244724093	0.5761140417476075	0.5636731449089115	0.599054663858306	0.6387725866165784	0.6345829791269739	0.5701899894117063	0.5585958446179208	0.5775940101884506	0.5648510561632422	0.5869826278263172	0.6775218790813811	0.8514418324104897	0.9114380832836936	0.8606748176036947	0.8911966129166061	0.8890978815306596	0.9374263937593841	0.7068941251527534	0.9268377079111575	0.9166901671618533	0.8871338678892302	0.893795527006791	0.8932811828710078	0.8489577035628556	0.8933822832497159	0.8720885545373103	0.7556474575104666	0.7744118717141536	0.7596273043122641	0.7859923045516085	0.8005164885563353	0.6799005324399563	0.6324637587532098	0.6920701527695984	0.7188124995051144	0.7207398244289712	0.8609195237073138	0.9363146031148227	0.9681636741497115	0.9783072921721495	0.9791414437620058	0.979319243969662	0.8430429606883278	0.9290917177717323	0.5939199513900144	0.7807179472979093	0.4232547705904407	0.6240427986976195	0.5803225725003638	0.5916025081424785	0.6065435853747498	0.8094425326937381	0.5801404239870125	0.08945546837582376	0.051142613880920444	0.11020744900549906	0.05384677616722006	0.11274332121793272	0.9172178165854308	0.9780810583586587	0.950259083199815	0.9506334292015429	0.9496901048300904	0.9500007661304499	0.9164388577357953	0.974653553589553	0.9918234302613105	0.9751287409601065	0.9549406149989986	0.9619391077754941	0.9874095524976886	0.9844086037567616	0.977819673533111	0.9673998474853781	0.8935995158226836	0.8963266128261038	0.8122840907313316	0.7331146646466762	0.7064724283836951	0.8192175989386067	0.6729915541219522	0.6058849513271135	0.5887247177511432	0.5019580970946667	0.32741795514445043	0.27951358678978055	0.19288841197993353	0.3243801038827	0.37079288245734754	0.5234136495905117	0.5915022413613915	0.7932216573614591	0.7333521435193584	0.7181568210768957	0.7352409989898555	0.8151220360307093	0.5825117009539843	0.7838210430387863	0.8621746279153891	0.873435535799028	0.8897877344424205	0.9151575574020295	0.9233311529240351	0.9378060206995713	0.9200931032329664	0.9111162912057686	0.9124826235152587	0.920284909554495	0.9441105600718634	0.9061935785465681	0.8760194324690174	0.7843907587230702	0.9089104121759165	0.9103046059788502	0.9150407859863829	0.8512148011661603	0.8829633517674842	0.8114638115327267	0.7612358913448886	0.9486872356051103	0.9782389378873173	0.9797485756691604	0.9581962081022416	1.0	1.0	1.0	0.9789405811924043	0.0729885809161657	0.009294918275906174	0.007521003682332571	0.017332209316096893	0.015770322810813957	0.008454598114251708	0.002516688989720638	0.0019046826706350809	0.0014089464476667623	0.0019005549472695586	0.0017965492046894973	0.0018409998402030164	0.0020866968164192663	0.0018286616933274533	0.0017343777604693121	6.843684728568617E-4	0.0020604757837061286	7.984627412058853E-4	1.2772139180892942E-4	0.003308854375287766	0.0029191934119992646	0.004471323644338808	0.007520367647232742	0.0016550223046696666	0.0014862570598136748	0.001054320801912579	5.310108808481205E-4	0.001303767856424496	9.053862702711563E-4	0.001430698172609384	6.239801589020858E-5	1.1941032385340353E-103	1.9155749675516246E-6	5.3880414262927685E-5	4.0817746450933175E-131	8.097976941350218E-206	9.35948602848182E-5	7.379874395258679E-4	9.054274935990148E-5	1.6005981466034804E-4	4.5404446190826E-4	3.8321474817251905E-4	0.9890030993524811	0.8562182365331833	0.754531593368166	0.9524321912468146
6	0.8703205813138404	0.6186166501606369	0.6532564271298068	0.720093524215595	0.5825013251317587	0.583431019163383	0.577307577437449	0.5719788846909138	0.6315191125525693	0.5535617170883166	0.5739900119539975	0.5632701881043507	0.589622935170323	0.5692407667472844	0.6096280143439013	0.5788469874586921	0.5620408879680568	0.5487172945138326	0.5631268037289777	0.5579100111169727	0.5690762643569404	0.5315794602637173	0.5578804535230026	0.5914694338487724	0.5922735191018021	0.5479962779913283	0.5749400901486915	0.5959471587236291	0.6438473945924366	0.6453230755920388	0.579436358254554	0.5641874336778377	0.5748643754182938	0.5616694576307198	0.6014153381268329	0.7450723035581713	0.8746844831222601	0.9264769328706576	0.8851266687236153	0.907683144567885	0.9054406745807069	0.9473716038719483	0.7395288267040945	0.9572086055429355	0.9459253002460914	0.9210387731726887	0.9211887519475436	0.9193424465041264	0.871438760919175	0.9118687019145181	0.8928753265939765	0.7908337927552958	0.8242928950104041	0.8206227897285032	0.8417803039858868	0.8558044774341238	0.7807507261129164	0.7283228706405899	0.7442622711274205	0.7847101556692708	0.7517659883150896	0.8847602142443766	0.9463781021388891	0.9741960800022078	0.9854138977220803	0.9860181233811914	0.9864897745701363	0.8663228245417108	0.9592338505813995	0.7653075466307689	0.8284301243994129	0.5516766331469445	0.9049657080300036	0.8625420377496654	0.8760586824916391	0.9054458061243079	0.8539242014618119	0.5900225933419925	0.10619296868898513	0.05117448744731936	0.16390667474723514	0.05305647765569504	0.1654041343218355	0.9366212852891813	0.9840290751570873	0.9676769118163587	0.9684375619399582	0.9664150620208025	0.967848113131393	0.9374728996934002	0.9811686155595272	0.9939735514272459	0.9838922918233477	0.9695497247972716	0.9813129803921063	0.9928850426669604	0.9891499565021262	0.9877145867989658	0.9816138061597901	0.9548303254156575	0.9641562832387943	0.9148501671756505	0.8845529727005201	0.8693761295690509	0.9071794735271659	0.8909911200020681	0.9487850999882861	0.9525733556702486	0.9037707932091715	0.8405644705700985	0.7922482246921887	0.7481629621701088	0.6598566389055208	0.6739919165564345	0.7663214481443128	0.7848373178714438	0.8759803172372582	0.8482068625672411	0.8428340151847005	0.8164743766583785	0.8929452474520344	0.8181040724107389	0.8887993592104887	0.9569166459170338	0.9637095012834984	0.9627308633843146	0.972901181670435	0.9658687247956562	0.972698897158904	0.9628526252222581	0.9625739662977867	0.9616222292371808	0.9676892479861656	0.9790270849664262	0.9698659851100462	0.9470624427497145	0.8788955525810144	0.9653768644331718	0.9588757437898007	0.9641182508495378	0.9414139758348261	0.9585616600318109	0.9198852997759188	0.9064989329807792	0.9781740219077941	0.9920503713093599	0.9914259974167579	0.9577533650093107	1.0	0.9856529286120322	0.5912571062165974	0.5606417883932905	0.14714034538299245	0.00817997274470997	0.012160046857113988	0.05599618361250103	0.02258528167324063	0.013685097355134151	0.004917714191200037	0.0038440834753632317	0.0030551816528408323	0.0026817272727116003	0.003918010596623469	0.004216455090471418	0.004962443040606892	0.0027473814799421846	0.0023135729457991615	0.002128857489846501	0.004551348326146086	0.001573330299850943	4.217791832272153E-4	0.007173331665567266	0.006840666399650106	0.006368241349415359	0.00873041443449646	0.003104968990218248	0.003042222403123118	0.0012290414962657056	0.0013853558019871126	0.0018862882472163952	0.0031417312941038967	0.0028563004531946402	1.483562908993408E-4	1.958731480532478E-5	4.4526068967755464E-5	3.567075064870118E-5	5.33330863790346E-6	4.432087309707935E-6	1.0608305569343075E-4	8.454741558592594E-4	7.225296306298278E-4	7.126368804900676E-4	0.0010129866114699558	9.224879095364417E-4	0.9920936881856348	0.6044911717958992	0.6892080847703844	0.9774108607656222
